"All the criticisms of this movie are quite valid! It is pretty boring, and filled with all kinds of pointless ridiculous stuff. A couple exchanging nods over their \"good grub.\" A medium shot of a desk as a phone rings until someone finally comes, sits down, and answers it at a pretty leisurely pace. Quadruple-takes or more when people look at things. Solitary banjo-tuning and playing, taking a break for a beer. Telling a joke to a fawn, about a big-mouthed frog trying to learn what to feed its babies, complete with many big-mouthed expressions (which are needed for the weak punchline). The sharing of cucumber and cream cheese sandwiches on oatmeal bread, which to the squeamish become unpalatable when there's talk of people burned in a fire. Lots of seemingly stock-footage close-up shots of animals, birds, insects, and spiders in the woods.<br /><br />The movie starts with a forest fire, then at least a couple decades later some people in those same woods get killed by an axe. The killer evidently wasn't too satisfied by the axe he stole, and kills other people with other weapons of opportunity or his bare hands.<br /><br />If it's true that the movie in the version available on the out-of-print videotape is cut, perhaps if there's a lot of footage that was cut, it deserves another look on DVD. Otherwise, it's simply not very interesting, and would probably try the patience of even the most hardcore outdoors-slasher fan.", -1
"I walked into a book store in Brentwood, Tennessee. I am not going to say the name because I am a dedicated customer. I have been satisfied with every item I purchased there before this one. On display in the front of the store was The Bell Witch Haunting. (Might I mention this is the only store I have seen it for sale in.) I had heard about the story somewhere and remembered it was supposed to have really happened for real. I was very excited and couldn't wait to watch it. I had great expectations for it. I couldn't believe what I seen when I viewed it. It didn't look like a real movie. It looked like a home video. I was under the impression it was suppose to be a horror movie. I mean the movie was suppose to be about a witch haunting you know. This is no horror movie. You will not jump out of your seat watching this movie. I gave the movie all the chances in the world to get better as it went along. I swear I did. It never did get any better. There were several scenes of this little kid getting poop and pee thrown on him. I didn't find that entertaining at all. I watched the whole movie with disbelief that the store would actually sell this to me. I guess that is how bad this economy has got. I have this to say to the cast and crew. Do not show this film as material to get other film jobs. Don't do it. I mean that sincerely. I commend you for trying. For people who have bought this. I say this. Don't sell your copy to someone. They could get very upset. Have a nice day everyone.", -1
"Thank God I didn't buy this movie myself! I borrowed it from a friend who bought it out of sheer curiosity and of course after viewing it feel they should be reimbursed! This has got to be one of THE worse movies I've EVER seen! I do realize they couldn't have had much of a budget but I swear I could make a better movie than this staring my pets! The acting was horrible, so was the editing, the dialogue, EVERYTHING! It was so bad that it was seriously making me angry as I watched it! I'm looking forward to the REAL movie about this story coming out soon so that people curious about it don't have to stoop to watch this joke!", -1
"I saw this movie with my girlfriend. It was a total disaster. You can really see it was cheaply made. Badly scripted and with very bad acting. I have read several versions of the book by different authors and also listened to one version on audio book. We couldn't take the movie seriously because of the lacking elements it should have contained. The experience of watching this was like The Blair Witch visits Green Acres. Then there were parts that were vulgar. They show this little boy using a bed pan and they actually show the contents of it. The witch throws the contents of it on the boy and the whole family laughs. I thought it was nasty and very strange. I really can't understand why someone would think that would be entertaining. It shows another scene where Dr. Mize arrives and Betsy Bell is urinating in her dress on the steps of their house in front of her mother and brothers. Instead of the mother leading her off it is the brother. How sick? The little boy in the first scene of the many scenes dealing with how your body disposes of wastes begs for toilet paper and goes to the out house and makes these sickening faces of joy with sound effects. I think they should have left all of that out. The makeup on the Reverend James Johnston as a older man didn't really make you assume he was older. It made you think he was dipped in fish batter. The blood on Joshua Gardner when he falls from the ladder is even worse. The John Bell death scene looks like they got out flour and tried to do something with it to make him look as a serious sick man. To me to much sickening comedy with bathroom problems and inexperienced people involved was the downfall of this picture. These people would do better if they film commercials for local TV Stations for bathroom products. They chose a good subject and were unable to produce it in a correct manner. I rate this film Capital F minus.", -1
"If anyone tells you this picture is just terrific they probably have something to do with either making it or profiting from it. This film is a real loser and it copies situations from big budget horror movies and not to mention soundtracks to. I wouldn't recommend this one to my worst enemy. It is a low budget movie with amateur actors. It looks like it was filmed for a film contest. The acting is terrible and it wouldn't surprise me if the script was written by a Hee Haw script writer. My family laughed at it. A Grade ZZZZZZZZZZZZZ all the way. You won't be scared by this one. Here is one little taste of the terrible elements of this film. When the guy gets his toe stomped by Ric White's stupid portrayal of the Reverend James Johnston walking cane. The guys reactions are like if he had an amputation with no pain killer. Watch the DVD extras after you watch the movie. When you see Ric White and others talk so seriously about the movie you will laugh till your stomach hurts. How people will stretch the truth and what they will do to earn a dishonest buck. Don't get fooled like we did and buy this failure.", -1
"Are you kidding me? This is quite possibly the worst, amateur movie I've ever seen. The casting was horrible, the acting was worse than horrible and I'm sorry, the guy at the picnic speed loading his plate full of food was somewhere near pointless and the demonic turd and chamber pot chasing Drew around was nothing more than comical. When I herd about the Bell Witch, I wanted to believe. I read some literature on it and thought it sounded like it was possible a plausible story. But this movie just destroyed that. Ric White (Director, Writer, Lead Actor, etc) takes himself a bit too seriously and I think he gives himself a little more credit than he deserves....Do yourself a favor....skip this one.", -1
"In addition to the fact that this is just an abysmally made film (imagine giving a camcorder to the average high school drama club) the people who think that there is anything \"real\" about this legend need to grow up. This is the 21st century. Guess what: ghosts don't exist. Most people learn that from their mother when they're about 5 years old. You guys seriously need to grow up.<br /><br />The fact that a fraud was perpetrated nearly 2 centuries ago does not make it any less a fraud. The fact that a large number of inbred hillbillies from Tennessee believe it doesn't do it either. Go to college. Or at least finish high school.", -1
"I wanted to like this movie. I really, really did. I was so excited when I saw the preview, which scared the hell out of me. But when I saw the actual film, I was disappointed. The acting is stilted, and the attempts at comedy are woefully out of place and forced. And I'm sorry, but a boy being chased by a turd in a bedpan is not funny or scary, it's just stupid. I grew up on the Bell Witch legend, so I know quite a bit about it. A lot of facts in the movie are right on target, but this film should have been much better. The entire birthday party scene, for example, lasts about fifteen minutes, adds nothing to the plot or the story, and should have been left on the cutting room floor. A more heavy-handed editor might have been able to get a decent film out of this mess.<br /><br />Please understand, I'm not in any way, shape or form involved with the other Bell Witch movie, and I'm not trying to \"attack\" this IMDb listing. I'm just telling it like it is.", -1
"I am not understanding why people are praising this movie. I didn't like it at all. I watch it with several people. None of them cared for it either. First of all. It is just plain that another low budget studio is trying to cash in on a big name story. The actual filming looks like a live TV interview. The makeup is bad. When you watch the movie along with the DVD extras. You will see there is a lot of enthusiasm from the people who participated in it. There is no talent. There are facts that do appear in the book. The facts are distorted by the invention of comedy and skits added to it. I have read several books and have watched several shows on this story. What I have always caught from all the material on this is that it was a serious horror story. I really wish someone could really do a good film on this one. It has always fascinated me. The bad acting really ruined the story. The little boys situation really hammed it up even more. When you watch this movie. The little boy and his problem is the thing you and your friends will remember and laugh about. It didn't make any sense why his brothers were laughing at what had happened to him. It was like the witch was supposed to be so threatening but it was OK to throw baby brother to her. It is a whopping tale with him and his little problem. I can't still get over the little girl saying \"Mom said tobacco will rot your teeth.\" Frank Fox's statement and facial expression is so bad. The scene out in the yard with him getting food is pretty stupid to. The sound from parts of it seems to be from the movie psycho. Also, The girl hovering over the bed and her little \"Bladder control problem\" are from The Exorcist. This movie is lacking from the talent of creativity. We put the movie in for a couple of minutes and knew right away it was a bummer. I also noticed that their was defects in the film quality. Parts of it looked like what a person might film on a Home video camera. I noticed a lot of the people in the credits had many multiple jobs. This is probably how this movie was put together. Someone said I like this story. I will get all my friends and make a movie about with a video camera and a computer. Doesn't matter if we don't know how to act. As long as we get it on film and say it is good. We got the family together and prepared food. Then sat down and watched this failed attempt to make a movie.", -1
"This tale of the upper-classes getting their come-uppance and wallowing in their high-class misery is like a contemporary Mid-Sommerish version of an old Joan Crawford movie in which she suffered in mink. Here, people behave in a frightfully civilized manner in the face of adversity. A well-heeled London solicitor, (Tom Wilkinson), discovers that not only is his wife having an affair with the local gentry but that she has also killed their housekeeper's husband in a hit-and-run accident. He throws up, but otherwise his stiff-upper-lip hardly quavers.<br /><br />Written and directed by Julian Fellowes, who won an Oscar for writing \"Gosford Park\", (this is his directorial debut), from a novel by Nigel Balchin, it's quite comical although I am not sure how much of the comedy is intended. It's like a throw-back to British films of the forties where characters all behaved like characters in books or plays rather than like people might in real life. However, it's not all bad. Wilkinson is terrific, even if you never believe in him as a person while Emily Watson, (the adulterous wife), and Rupert Everett, (the highly amoral high-class totty), are both very good at covering the cracks in the material. Tony Pierce-Roberts' cinematography ensures that no matter how hard it is on the ear it's always good on the eye.", -1
"The filmmaker stayed true to the most accurate account of the story published in 1894 which includes an 1846 manuscript by Richard Williams Bell (son of John and Lucy Bell and younger brother of Betsy Bell) titled \"Our Family Trouble.\" To knowledge this is the only eyewitness account ever penned. The filmmaker should be credited for accuracy but there is little to say about the production and acting quality. The acting was theatrical and the sound and picture quality was extremely poor. It appears that the filmmaker simply shot scenes of the reported events that took place without incorporating or weaving them into a flowing plot or story line. If you must know the story, read about it, its much more gripping and conclusive.", -1
"BELL WITCH HAUNTING (aka THE HAUNT) is an American horror movie supposedly based on real events that took place during the period 1817 to 1821.<br /><br />This is not to be confused with BELL WITCH: THE MOVIE, a movie starring Betsy Palmer based on the same events. However, I can say that I wish I had seen this other movie instead of the one I saw! I enjoyed Betsy Palmer's chilling performance in Friday THE 13TH. As such, I believe that even on a bad day, she'd pull off a better performance than anyone involved in the travesty known as THE HAUNT.<br /><br />With regard to my heading, this movie is not painful to watch because the content is disturbing. It is painful to watch because it is just downright boring.<br /><br />Reading the positive reviews for this movie, I could only identify three possibilities. The first possibility - these authors were involved in the production in some way. The second possibility - the authors whilst not directly involved were paid to write positive reviews after production was completed. The final possibility - none of these authors has seen a sufficient number of horror movies and therefore is inexperienced with the concepts that successful attempts utilise.<br /><br />The setting for the plot is Robertson County, Tennessee. James Johnston receives a visit from two journalists eager to hear the story of the Bell Witch. The story is told as a series of flashbacks. A series of supernatural events begin happening at the home of John Bell and his family. It soon transpires that a vengeful spirit is behind it all.<br /><br />On the surface the plot appears to be a standard poltergeist affair, albeit one based on real events.<br /><br />Where execution of the brilliant concept is concerned however, just about everything that could go wrong does go wrong. And then some!<br /><br />First, the acting. The acting is almost uniformly terrible right across the board. This factor does the most damage to the production, undermining any possible credibility of belief or interest on the part of the viewer. The voice of the vengeful spirit sounds more like a teenage girl experiencing teenage angst rather than a powerful demonic force expressing malevolent intent. I almost laughed when I heard some of her lines. Unfortunately, this voice began to become very annoying very quickly! I may not have been alive in the 1800s, but I find it incredibly hard to believe that any young woman alive at that time would speak in the way that this \"ghost\" does!<br /><br />Second, the direction. The direction is haphazard and very uneven. Some scenes show promise but potential is squandered by the clearly inexperienced director. Nothing is done with the camera, with sound or with lighting to add intensity to the scenes intended to be scary. The atmosphere is equally flat. A vengeful spirit is supposedly behind supernatural occurrences. Yet the effects are so incredibly inept that no one who has seen a proper horror movie would buy into them. I'll give one example. In one scene, the spirit attacks someone. See the scene for yourself. It's almost funny - almost.<br /><br />Third, the script. Whilst it may be the case that the events shown are faithful to accounts of real occurrences, it cannot be denied that most scenes are incredibly flat and boring. Scenes as short as two minutes feel much longer thanks to the poor dialogue - dialogue that fails to add depth to the characters or story. This movie is far too reliant on conversations to advance the story. Whilst this style was also the case with British movies from the British horror heyday of the 1960s and 1970s, it cannot be denied that the dialogue exchanges were always interesting to watch in these more professional earlier works. Peter Cushing for example could read a telephone directory and still hold attention of the viewers. The same cannot be said of the actors in THE HAUNT.<br /><br />Finally, the humour. The ill-guided attempts at humour in this movie are excruciating. An obese boy is the butt of many jokes. One particularly awful scene sees the said boy going to the outside toilet. This scene should never have been included - but it is and complete with sound effects in case you fail to understand what he is doing!<br /><br />The only positive points about the movie are the location and the costumes. The decision to shoot the picture near the original location helped add some authenticity. The costumes were also well chosen.<br /><br />Overall, THE HAUNT is an appalling movie. It is not even in the \"so bad it's good\" league. It is instead just boring. I advise everyone to save their money and avoid this movie like the plague. Don't even bother seeing it for free!<br /><br />I have never seen the other movie about the Bell Witch. But it really couldn't be any worse than THE HAUNT. Could it? I'll give this other movie a chance if I can track it down.<br /><br />In the meantime, I would advise everyone on here to check out some proper horror movies about ghosts and haunting. THE LEGEND OF HELL HOUSE, THE CHANGELING, RINGU, THE GRUDGE (Japanese original) and ONE MISSED CALL (Japanese original) are good places to start.", -1
"I love ghost stories and I will sit through a movie til it's end, even if I'm not really enjoying it. I rarely feel like I wasted my time... BUT, this adaptation of the Bell Witch story was horrible! <br /><br />It wasn't scary in the least bit. What is with the comic relief moments? The dialog was tedious. Acting inconsistent The movie was WAY too long and some scenes were unnecessarily drawn out in my open. (Like the birthday party)<br /><br />The only good think I can think about mentioning is the costumes and props were well done.<br /><br />I am curious about other adaptation, but until then, I will stick to reading about the story.", -1
"While the premise of the film sounded unique and intriguing after watching the first 5 minutes of the film I could have stopped there and gone on with my life. She does get some interesting comments and reactions from her subjects, but not really enough to add to the validity of the film.<br /><br />I also felt she went a bit overboard with many things. If a guy said a filthy comment, grabbed her, or made some disgusting gesture to her, I would say go for it, bring him down, he's a pig. What bothered me though is she would walk around in revealing clothes and be surprised when guys would look at her and give them hell about it.<br /><br />I think somehow she forgot that being attracted to other people is a part of human sexuality and a big part of who we all are. Guys will look at beautiful women, especially when they dress provocatively, just like women will look at men when they are wearing a tight tank or no shirt at all.<br /><br />Some women may hate me for this, but I hope not. I have much respect for women. I was raised by one. I also come from a Spanish family and we are very matriarchal. My grandmother was the center of my family for years, but I don't really feel this did anything to help women's rights and from what the filmmaker even said herself, some women were offended by her project.", -1
"If you took all the stock elements of a Shrek movie (grumpy ogre, annoying donkey, cute kitty, obligatory dance number, etc.), put them in a blender and condensed it to 20 minutes, you'd have this mess. Painful to watch; I may have laughed once. The story and dialogue are rushed beyond comprehension, with the voice actors sounding like they phoned in their lines. The final reworked rendition of \"The Christmas Story\" poem felt like it was written by a committee in five minutes. And boy, a little Eddie Murphy goes a long way. With its desperate attempt to be hip and current, this show will be long outdated and forgotten while classics like \"The Grinch\" will remain timeless. A sad waste of effort by all involved, a veritable \"jumping of the shark\" for the Shrek franchise.", -1
"I saw this movie yesterday and thought it was awful; it was pointless and just plain stupid. the supposed plot concerned a prospective bridegroom too caught up in the problems of the world to relate to his bride and the other people in his life. He disappears on his wedding day (in a tux no less) and hooks up with an assortment of weirdos.<br /><br />We saw it with a bus-load of people on the way down to Atlantic City and everyone agreed that it was a terrible movie. It was trying to be profound but it wasn't; it was stupid and offensive. If I wasn't on a bus I would have walked out on the movie. Anyone considering seeing the movie or renting or buying the video you have been forewarned.", -1
"This is one of those strange, self-important, self-indulgent movies which tries too hard to be profound. It isn't. Instead, it spouts cliches that try to pass for Profundity. Typical is the scene where Peter (Kelsey Grammer) explains to protagonist and best friend Adam (Dwier Brown) how man starts life breast feeding, then moves on to sucking the breast of his girlfriend, and finally his wife, thus concluding ultimately that life sucks. So deep. We are treated to a variety of characters who offer their perspective of life, the universe, etc. during Adam's travels through the Mojave Desert on foot. (He abruptly leaves L.A. the day of his wedding and his family, friends, and fiance assume he's dead when his car was found in a military test range smashed by a rocket.) Some characters are more entertaining than others. The best by far is an escapee from a mental hospital who only speaks through the voices of others. The actor, James Kevin Ward, does some great impressions, including Nicholson, Popeye, and several characters from the original Star Trek. But once the interesting characters leave the screen, we're stuck with Adam again and his pursuit of the profound. It's a long trip, which drags in many places. In fact, it's the longest hour and a half movie I've ever seen. And the finale hardly makes it seem worth while, at all.<br /><br />I discovered this movie playing on HBO one day by waking up too early and clicking on the TV. That'll learn me. Next time I'll try harder to sleep in.", -1
"This failed exercise in satire or commentary on the human condition easily earned a place as one of the 10 worst movies I've ever seen. I'm seriously considering buying a copy, if I can find one dirt cheap, to chase away unwanted company. It's honestly that bad. I view it as some kind of anti-personnel weapon. If you're the kind of person who just has to see a train wreck to witness the carnage, then this movie is a gem. Just to be fair, Kelsey Grammar's character has 1 line that almost works, but doesn't quite. Other than that everything in this movie strives to be insightful, but misses the mark by approximately the distance between earth and the nearest pair of colliding galaxies. I usually can appreciate a book or movie where the protagonist suffers from some sort of existential angst, but the angst presented here is so unbelievable and over the top, and the movie doesn't even address the nonsense it presents in any valuable way. If you are familiar with the term \"word vomit\" then you may get some picture of the cinematrocity. Oh, and the narrative structure is ill conceived, pretentious and amateurish. It has failed on both style and substance. If you really hate someone, invite them over for a double feature of this movie and \"The Terror of Tiny Town,\" an all midget western from the 1930's and put them in restraints with their eyes forced open \"A Clockwork Orange\" style. But that probably violates some provision in the Geneva Conventions.", -1
"The English translation of the title on the DVD version of this film is \"Graveyard of Horrors,\" but I think that must be an error. It should have been called \"Graveyard of Horribles.\" Horrible acting, horrible editing, horrible story, and horrible music all make this a horrible film best left in a horrible graveyard.<br /><br />Horrible.", -1
"What if someone made a horror movie that was completely devoid of plot?<br /><br />Well, I think it would probably end up a little bit like this one. I don't think I've ever seen a move was so steady it its slide from hackneyed (at the beginning) to complete crap (by the end). I only stuck with it, because I kept thinking it couldn't possibly get worse. Well, up until the very end, \"Necrophagus\"/\"Graveyard of Horror\" proved me wrong.<br /><br />Who would have suspected that a movie with an undead lizard-man, evil grave-robbing cultists, and mad scientists tossed in for no discernible reason could suck this bad? One would think there'd at least be some humor value... but not here.", -1
"Seeing this film for the first time twenty years after its release I don't quite get it. Why has this been such a huge hit in 1986? Its amateurishness drips from every scene. The jokes are lame and predictable. The sex scenes are exploitative and over the top (that is not to say that Miss Rudnik does not have nice boobs!). The singing is \"schrecklich\". The only genuinely funny scene is the big shoot out when the gangsters die break dancing, a trait that dates the movie firmly to the mid-eighties. It's really quite puzzling to me how incapable I am to grasp what evoked the enthusiasm of the cheering audiences in 1986 (and apparently still today, reading my fellow IMDBers comments).", -1
"From time to time it's very advisable for the aristocracy to watch some silent film about the harsh life of the common people in order to remind themselves of the privileges and the comfortable life that they have enjoyed since the beginning of mankind or even before in comparison with the complicated and hard work that common people have to endure everyday since the aristocrats rule the world.<br /><br />And that's what happens in \"The Love Light\", the first film directed by Dame France Marion who will be famous afterwards in the silent and talkie world thanks overall to her work as a screenwriter; better for her, certainly, because her career as a film director doesn't impress this German count.<br /><br />The film tells the story of Dame Angela Carlotti ( Dame Mary Pickford ) a merry Italian girl who lives surrounded by a \"picturesque squalor\" ( an important difference of opinion between upper and low classes; aristocrats prefers to live surrounded by \"picturesque luxury\" ); she has two brothers and a secret admirer but all she gives him in return is indifference. Destiny begins to work hard and pretty soon war is declared and Dame Angela's two brothers enlist and in the next reel both are dead. But destiny is even crueller and Dame Angela meanwhile falls in love with a German!! And to make things worse, she doesn't know that her Teutonic sweetie is a spy and that the light signals that she sends to him every night from the lighthouse she maintains thinking that is a love signal, don't mean \"Ich Liebe Dich\" but \"Sink Any Damn Italian Boat At Sea\"<br /><br />Fortunately for Dame Angela, pretty soon her sweetie German spy will be found by the neighbours in her house in which she was hiding him ( a not strange fact, indeed, because it is not an easy task for a German to go unnoticed ) but the German spy will prefer to die before being captured by those Italians.<br /><br />From that German love, a half-Teutonic baby will born ( the wicked Destiny at full speed ) but a greedy neighbour who has a particular idea of motherhood will carry away her son with the consent of a Catholic nun who has taken the Council of Trent to extremes a fact that will put Dame Angela at the verge of insanity.<br /><br />But meanwhile Dame Angela's secret admirer has returned from the war and you can think that finally Dame Angela's sorrowful life will improve; a tremendous mistake because Destiny has in store for her that the returned soldier is blind. But as they say in Germany, it may be a blessing in disguise and finally Dame Angela will recover her son and will start a new life with her blind sweetie in a poor Italian village in what it is supposed to be a happy ending for the common people.<br /><br />As this German count said before, it was much better for Dame Frances Marion that she continued her career as a screenwriter, because as can be seen in \"The Love Light\", she had a lot of imagination to invent incredible stories, ja wohl! but a completely different subject is to direct films and her silent debut lacks emotion and rhythm in spite of the effort of Dame Pickford to involve the audience with her many disgraces. The nonexistent film narrative causes indifference in the spectator making this the kind of film where only Dame Pickford herself provides the interest and not her circumstances.<br /><br />And now, if you'll allow me, I must temporarily take my leave because this German Count must send Morse signals from the Schloss north tower to one of his Teutonic rich heiress.", -1
"I had to see this on the British Airways plane. It was terribly bad acting and a dumb story. Not even a kid would enjoy this. Something to switch off if possible.", -1
"This is a family movie that was broadcast on my local ITV station at 1.00 am a couple of nights ago . This might be a strange decision on the part of the schedulers but THE REAL HOWARD SPITZ is a rather strange film , strange in the way it doesn't want to upset its audience . Come on there's nothing kids like more than sadism and that's why Roald Dahl was such a popular author for children . It also explains why DOCTOR WHO was such a successful show across the world . In this screenplay you're just dying for pulp fiction author to do something nasty to the kids but this doesn't happen . I'm not advocating child abuse but to see Howard Spitz lose his rag at the little ones would have made the movie rather better . Can you imagine how much worse KINDERGARTEN COP would have been if the producers had gone all PC ? I mean if you're making a movie centered around a children's author who hates children shouldn't the story show and not tell ? <br /><br />Much of the problem lies with director Vadim Jean and you do get the feeling he doesn't know how to handle the material which is bad news for the movie . As someone previously noted the soundtrack is haphazard and Kelsey Grammar is very wooden . I guess he was trying to play it dead pan just like in that show he's famous for but it fails to work here and there's many scenes with quiet ridiculous camera angles which seem unintentional but which are very distracting . But at the end of the day the main problem remains that the potential is ruined because no one wanted to offend the audiences sensibilities", -1
"CAUTION SPOILER: At the end of the movie it is announced that the bridge collapsed just a few days after it was captured. The impression is that the attack was all for nothing. In reality, taking the bridge at Remagen was the last important victory for the Western Allies. It was the crossing of the Rhine that the Allies had been trying to achieve for six months. Because the Remagen Bridge was taken, the war ended in just a few weeks.<br /><br />The bridge only need to last for a day after it was captured. This was enough time for the Americans to send combat engineers and a large protective force to the other side, and they could then start building a series of pontoon bridges. The taking of the bridge was a complete success, and meant the that the end of the war was near, and would not last through the summer. Contrary to the cynical nature of the film, the victory was heralded with elation by the troops who did it. They knew how vital the battle was.<br /><br />This film has little to do with real history. It was more a reflection of the cynical nature of the time in which it was produced.", -1
"The Bridge At Remagen contains some of the most preposterous war time screenplay I've ever seen. Aside from the acting, which is wooden, no tank commander attacks with his tanks parked in nice neat rows, up the middle of roads, and with troops bunched all together with their arms not at the ready. The constant suicidal behavior set off my \"tilt switch\" so often I found it impossible to enjoy the movie. Apparently the screen writers and director have never been through actual warfare and never bothered to bring in an expert who had. This movie is the very antithesis of the excellent detail in Saving Private Ryan. Unless you are under 7 years old, I recommend watching something else.<br /><br />GB", -1
"Veteran TV director Ted Post treats us to a plodding, confused and ultimately pointless story lifted from Column B of the Harold Robbins Big Book Of Plots. Set against a smoggy Phoenix skyline, post-Charlies Angles Jaclyn Smith takes a star turn as \"the woman whose eyes are mysteriously shadowed at all times\" while JFK impersonator James Franciscus lounges around the fringes. <br /><br />Mannix goes western, monkeys are abused, models lean against classic cars, and Smith is constantly upstaged by Sybil Danning until a giallo style wrap-up brings the whole sorry mess to a bitter end.<br /><br />Oh yeah, and Bob Mitchum is in there too. Somewhere.", -1
"Filmed in Arizona by a mostly-foreign crew, \"Nightkill\" is one of the clumsiest crime dramas I have ever seen. Robert Mitchum (in a cowboy hat) trails recently-widowed Jaclyn Smith around, hoping to figure out if she had a hand in her husband's death. Jaclyn's wardrobe is of the Dale Evans variety and her dog is named \"Cowboy\"...seems as if somebody sure bought into the American myth that all westerners talk and dress like descendants of John Wayne! Screenplay by Joan Andre and John Case may have worked better if approached as parody; this mystery thriller just plays tame, with director Ted Post asleep at the controls. Don't be drawn in by the video box art of Jaclyn screaming while taking a shower. She does indeed take a shower in this film, but it is not revealing (nor does it further the murky plot one iota). NO STARS from ****", -1
"Nightkill stars Robert Mitchum as a world-weary private eye probing the case of a missing industrialist (Mike Connors). He is hired by Jaclyn Smith, the anxious wife of the missing man. What Jaclyn fails to inform Mitchum is that she knows full well her husband's whereabouts. After all, she was the one who helped her lover James Franciscus dispose of her wealthy hubby.<br /><br />What more would expect from a rotten slasher film with Robert Mitchum? Mannix goes western, monkeys are abused, models lean against classic cars, and Smith is constantly upstaged by Sybil Danning until a giallo style wrap-up brings the whole sorry mess to a bitter end. This is BAD cinema. And this movie is sooooo poor. It makes it look like Halloween mixed up with Trick Or Treats. Avoid this.<br /><br />Rated R for Graphic Violence, Nudity and Sexual Situations.", -1
"Donald Sutherland, an American paleontologist visiting England, picks up a hitch hiker one evening. Two years later, having discovered the man's address book in his car, he returns the book to the man's opulent home, only to find that the man's been hanged for murder. Nobody in or out of the family seems to care that the hitch hiker could not have committed the murder (of his own stepmother) because he was in Sutherland's car at the time of the crime.<br /><br />Sutherland is the man's alibi but he's turned up too late. Out of a sense of guilt, he tracks down the real murderer.<br /><br />Agatha Christie's mysteries usually involve a number of diverse people, all of them with one or another motive for the crime, all of them suspect, and a puzzle that depends on the construction of a strict time line. There is often, not always, a sidekick with whom the investigator can talk things over.<br /><br />Because of the anfractuosity of the situation, due care must be taken to explain each element of the mystery to the reader or viewer. Redundancy is perfectly okay. We have to keep the characters and the time lines straight. Christie's movies are of the rare kind in which the use of famous faces in subordinate characters is actually useful. (Jacqueline de Bellefort? Oh, yes, that's Mia Farrow.) But this version of \"Ordeal by Innocence\" is a Golan-Globus production, with all that implies in the way of production values, a thoughtfully prepared script, and skill behind the camera.<br /><br />The first few minutes, in which Sutherland discovers that an innocent man has been hanged, are fine. After that, everything is flung at the viewer in disjointed scraps, often in sudden flashbacks or in confusing voiceovers that tell us nothing. The script has a slapdash quality, as if thrown together by two hacks overnight. Few of the faces are familiar and that doesn't help at all. Everyone drops remarks about everyone else and the names become a hopeless jumble. The musical score consists of four instruments doing irritating atonal jazz riffs. Some nudity is thrown in to wake up the dozers in the audience. If Dame Agatha were alive, she'd be among the viewers who needed to be shaken awake.<br /><br />Dullsville.", -1
"I have never seen so much talent and money used to produce anything so bad in my entire life! As stated in other commentaries, a who's who of talent, such as, Christopher Plummer, Faye Dunaway, Donald Sutherland, and many more were thrown together in a film that is not recognizable as an Agatha Christie story. I keep thinking of how it could be with the same cast, done the right way. <br /><br />The film has even less intimacy than the Christopher Reeves 'Superman' movies. The large cast makes the slick production even less effective than in those films, because there is not enough time to get to know anyone. Dave Brubeck's progressive jazz soundtrack had me wondering if the wrong video was in the the case from the rental store. The music became more and more offensive as the plot progressed. It's hard to say whether the soundtrack or the annoying technique of repeating information from earlier scenes, was more offensive. From someone who has seen most Christie films (that's what attracted me to this, it was one of the few I hadn't seen) miss this one. It is not an Agatha Christie movie. Golan-Globus are better suited to producing flicks about big time wrestling, rather than the snug atmosphere of English mystery.", -1
"Three businessmen are involved in a bar fight with three mysterious men. The three businessmen take revenge, which escalates to a murder after another. Supposedly the story is about the violence that could happen to ordinary people.<br /><br />The plot has too many holes. The details were ignored in order to move the story forward. The acting was uneven. The color balance was awful even though I watched this movie in DVD. The small budget and tight schedule were apparent. The whole thing seems to be an excuse to shoot the final gun fight, and the ending was just unbelievable.", -1
"This film is on my list of worst movies ever made. The story is disconnected and it is difficult to understand what is going on or the reason for the characters' actions. All films need to have an inner logic, and this film just doesn't have it - the story doesn't make any sense. <br /><br />To see Faye Dunaway, Christopher Plummer and Diana Quick wasting their talents in this movie is a crime. Faye Dunaway is the lucky one, because she plays the victim and gets killed early in the film. On the other hand, Donald Sutherland must be an amazing actor because he manages to look good in spite of bad directing and bad writing; his performance is believable and he manages to stay in character in spite of everything. <br /><br />If Dame Agatha Christie were alive she would die laughing! The movie is that bad!", -1
"This is indeed one of the weakest films based on Agatha Christie's work, a lifeless, muddled mystery that clearly lacks the grace (and the budget!) of its predecessors (\"Death On The Nile\", \"Evil Under The Sun\") and Donald Sutherland is a pale shadow of Peter Ustinov as far as screen detectives go (of course, he is playing a character much less interesting than Poirot). The film manages to coast as far as it does on the strength of Christie's plot alone (all her plots have a certain amount of inherent interest), but the direction is hopelessly flat. (*1/2)", -1
"When at the very start of the film Paleontologist Donald Sutherland arrives at the Argyle family's house and it comes out he is the undeniable alibi for one of the members executed for murdering his mother two years ago your sensation is that you are about to watch a top thriller; an innocent man has been convicted and a killer is still around. But as the film runs along your disappointment increases inevitably.<br /><br />\"Ordeal by Innocence\" is a dull and at times even boring film that doesn't raise at any moment. Nothing interesting happens all along and even the final revealing of the facts lacks surprise and intensity (wether you guessed or not).<br /><br />Donald Sutherland, Cristopher Plummer, Faye Dunaway and Sarah Miles (far from her good performance in \"Ryan's Daughter\") just pass through their roles and not very enthusiastically either.<br /><br />You won't miss much if you skip this one.", -1
